epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,8088.0,9.0,1135.0,,,,0.8760831889081456,2.3022096157073975,0.0777
1,1098.0,4241.0,88.0,37.0,0.9258010118043845,0.9674008810572687,0.9461439034898751,0.9771229868228404,1.889721941947937,0.5722
2,1117.0,1688.0,48.0,18.0,0.9587982832618026,0.9841409691629956,0.971304347826087,0.9770114942528736,1.6398285508155823,0.8294
3,1118.0,1593.0,42.0,17.0,0.9637931034482758,0.9850220264317181,0.9742919389978213,0.9787003610108304,1.6257744550704956,0.839
4,1118.0,1431.0,27.0,17.0,0.9764192139737992,0.9850220264317181,0.980701754385965,0.9830312379483224,1.608391559123993,0.8552
5,1113.0,1375.0,16.0,22.0,0.9858281665190434,0.9806167400881057,0.9832155477031802,0.9849564528899446,1.603296446800232,0.8603
6,1121.0,1298.0,29.0,14.0,0.9747826086956521,0.9876651982378855,0.9811816192560175,0.9825345247766044,1.5944089889526367,0.8688
7,1120.0,1269.0,23.0,15.0,0.9798775153105862,0.986784140969163,0.9833187006145742,0.984342810053564,1.5914408326148988,0.8716
8,1125.0,1254.0,28.0,10.0,0.9757155247181266,0.9911894273127754,0.9833916083916083,0.9842780306164667,1.589400327205658,0.8736
9,1121.0,1228.0,20.0,14.0,0.9824715162138475,0.9876651982378855,0.98506151142355,0.985732270247587,1.5864851832389832,0.8758
10,1124.0,1252.0,24.0,11.0,0.9790940766550522,0.9903083700440528,0.9846692947875603,0.9854832019908751,1.5882307410240173,0.8737
11,1125.0,1233.0,24.0,10.0,0.97911227154047,0.9911894273127754,0.9851138353765324,0.9857859531772575,1.5865526914596557,0.8757
12,1122.0,1206.0,16.0,13.0,0.9859402460456942,0.9885462555066079,0.987241531016278,0.9876962240135766,1.584054172039032,0.8781
13,1125.0,1202.0,25.0,10.0,0.9782608695652174,0.9911894273127754,0.9846827133479213,0.985182049110923,1.5833503007888794,0.8788
14,1119.0,1172.0,17.0,16.0,0.9850352112676056,0.9859030837004406,0.9854689564068692,0.9858003442340791,1.581342339515686,0.8812
15,1120.0,1207.0,17.0,15.0,0.9850483729111698,0.986784140969163,0.9859154929577465,0.9864349300551081,1.584158992767334,0.8778
16,1124.0,1148.0,16.0,11.0,0.9859649122807017,0.9903083700440528,0.988131868131868,0.9882557633753806,1.5787841796875,0.8841
17,1125.0,1169.0,23.0,10.0,0.9799651567944251,0.9911894273127754,0.985545335085414,0.9858186506231199,1.5792035102844237,0.8821
18,1125.0,1153.0,22.0,10.0,0.980819529206626,0.9911894273127754,0.9859772129710781,0.9861471861471861,1.578400444984436,0.8837
19,1125.0,1156.0,24.0,10.0,0.97911227154047,0.9911894273127754,0.9851138353765324,0.9853131749460043,1.5789449572563172,0.8834
20,1121.0,1181.0,6.0,14.0,0.9946761313220941,0.9876651982378855,0.9911582670203359,0.9913867355727821,1.5813805699348449,0.8805
