epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,8243.0,0.0,980.0,,,,0.8937439011167733,2.3022096157073975,0.0777
1,955.0,4253.0,232.0,25.0,0.8045492839090144,0.9744897959183674,0.8814028610982927,0.9529734675205855,1.889721941947937,0.5722
2,956.0,1682.0,72.0,24.0,0.9299610894941635,0.9755102040816327,0.9521912350597611,0.9648866130212144,1.6398285508155823,0.8294
3,960.0,1590.0,100.0,20.0,0.9056603773584906,0.9795918367346939,0.9411764705882353,0.9550561797752809,1.6257744550704956,0.839
4,963.0,1431.0,54.0,17.0,0.9469026548672567,0.9826530612244898,0.9644466700050075,0.9711967545638945,1.608391559123993,0.8552
5,962.0,1379.0,45.0,18.0,0.9553128103277061,0.9816326530612245,0.9682939104177153,0.9737936772046589,1.603296446800232,0.8603
6,965.0,1297.0,42.0,15.0,0.958291956305859,0.9846938775510204,0.9713135379969804,0.9754204398447607,1.5944089889526367,0.8688
7,967.0,1271.0,38.0,13.0,0.9621890547263682,0.986734693877551,0.9743073047858942,0.9777195281782438,1.5914408326148988,0.8716
8,966.0,1250.0,29.0,14.0,0.9708542713567839,0.9857142857142858,0.978227848101266,0.9809650287737938,1.589400327205658,0.8736
9,969.0,1231.0,32.0,11.0,0.968031968031968,0.9887755102040816,0.9782937910146391,0.9808292465448061,1.5864851832389832,0.8758
10,967.0,1250.0,34.0,13.0,0.9660339660339661,0.986734693877551,0.9762746087834426,0.9792402826855123,1.5882307410240173,0.8737
11,969.0,1232.0,37.0,11.0,0.963220675944334,0.9887755102040816,0.9758308157099698,0.9786571809693198,1.5865526914596557,0.8757
12,964.0,1203.0,27.0,16.0,0.9727547931382442,0.9836734693877551,0.97818366311517,0.9805429864253393,1.584054172039032,0.8781
13,970.0,1202.0,25.0,10.0,0.9748743718592965,0.9897959183673469,0.9822784810126581,0.9841413683733575,1.5833503007888794,0.8788
14,970.0,1178.0,27.0,10.0,0.9729187562688064,0.9897959183673469,0.981284774911482,0.9830663615560641,1.581342339515686,0.8812
15,971.0,1213.0,37.0,9.0,0.9632936507936508,0.9908163265306122,0.976861167002012,0.979372197309417,1.584158992767334,0.8778
16,969.0,1148.0,27.0,11.0,0.9728915662650602,0.9887755102040816,0.9807692307692307,0.9823665893271462,1.5787841796875,0.8841
17,971.0,1170.0,33.0,9.0,0.9671314741035857,0.9908163265306122,0.9788306451612903,0.9807604214383875,1.5792035102844237,0.8821
18,969.0,1152.0,21.0,11.0,0.9787878787878788,0.9887755102040816,0.983756345177665,0.9851370181142591,1.578400444984436,0.8837
19,970.0,1156.0,28.0,10.0,0.9719438877755511,0.9897959183673469,0.980788675429727,0.9824399260628466,1.5789449572563172,0.8834
20,974.0,1189.0,30.0,6.0,0.9701195219123506,0.9938775510204082,0.9818548387096775,0.9836289222373806,1.5813805699348449,0.8805
