epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,10.0,7605.0,304.0,1000.0,0.03184713375796178,0.009900990099009901,0.015105740181268881,0.8537952685278619,2.302255725860596,0.1395
1,931.0,1704.0,480.0,79.0,0.6598157335223246,0.9217821782178218,0.7691036761668733,0.8249843456480902,1.6606111407279969,0.8217
2,953.0,1508.0,455.0,57.0,0.6768465909090909,0.9435643564356435,0.7882547559966915,0.8277833837874201,1.6243985533714294,0.8435
3,960.0,1411.0,452.0,50.0,0.6798866855524079,0.9504950495049505,0.7927332782824112,0.8252697528715628,1.6132050156593323,0.8539
4,964.0,1375.0,471.0,46.0,0.6717770034843206,0.9544554455445544,0.7885480572597137,0.8189775910364145,1.6082342267036438,0.8579
5,965.0,1355.0,496.0,45.0,0.6605065023956195,0.9554455445544554,0.7810602994738971,0.8109052778748689,1.6045885682106018,0.86
6,884.0,672.0,57.0,126.0,0.9394261424017003,0.8752475247524752,0.9062019477191184,0.894767107533065,1.547960114479065,0.9202
7,886.0,561.0,36.0,124.0,0.9609544468546638,0.8772277227722772,0.9171842650103519,0.9004355942750467,1.5348443031311034,0.9315
8,900.0,513.0,29.0,110.0,0.9687836383207751,0.8910891089108911,0.9283135636926252,0.9104381443298969,1.5282827377319337,0.9377
9,935.0,488.0,43.0,75.0,0.9560327198364008,0.9257425742574258,0.9406438631790744,0.9234263465282284,1.5215716242790223,0.9437
10,966.0,458.0,62.0,44.0,0.9396887159533074,0.9564356435643564,0.9479882237487732,0.930718954248366,1.5162480831146241,0.9498
11,975.0,439.0,70.0,35.0,0.9330143540669856,0.9653465346534653,0.9489051094890512,0.9308755760368663,1.5135989427566527,0.9526
12,980.0,421.0,69.0,30.0,0.9342230695900858,0.9702970297029703,0.9519184069936862,0.934,1.5111607670783997,0.9549
13,986.0,420.0,78.0,24.0,0.9266917293233082,0.9762376237623762,0.9508196721311475,0.9323607427055703,1.5093366742134093,0.9556
14,988.0,410.0,80.0,22.0,0.9250936329588015,0.9782178217821782,0.9509143407122232,0.932,1.507423996925354,0.9568
15,988.0,383.0,71.0,22.0,0.9329556185080264,0.9782178217821782,0.9550507491541809,0.9364754098360656,1.5049533247947693,0.9595
16,987.0,370.0,66.0,23.0,0.9373219373219374,0.9772277227722772,0.9568589432864761,0.9384508990318119,1.5027132868766784,0.9607
17,986.0,345.0,62.0,24.0,0.9408396946564885,0.9762376237623762,0.9582118561710399,0.9393083980239944,1.5007978439331056,0.9631
18,988.0,330.0,64.0,22.0,0.9391634980988594,0.9782178217821782,0.9582929194956354,0.9387464387464387,1.499471867084503,0.9648
19,989.0,326.0,65.0,21.0,0.9383301707779886,0.9792079207920792,0.9583333333333333,0.9386152748037117,1.4985414028167725,0.9653
20,992.0,331.0,71.0,18.0,0.9332079021636877,0.9821782178217822,0.9570670525808007,0.9369688385269122,1.4982447266578673,0.9651
