epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,419.0,8066.0,3114.0,539.0,0.11859609397112936,0.4373695198329854,0.18659541304831886,0.6990443236117977,2.302255725860596,0.1395
1,893.0,1718.0,101.0,65.0,0.8983903420523138,0.9321503131524008,0.9149590163934427,0.9402232625135037,1.6606111407279969,0.8217
2,923.0,1530.0,126.0,35.0,0.8798856053384175,0.9634655532359081,0.9197807673143996,0.9384085692425401,1.6243985533714294,0.8435
3,926.0,1429.0,127.0,32.0,0.879392212725546,0.9665970772442589,0.920934858279463,0.9367541766109785,1.6132050156593323,0.8539
4,923.0,1386.0,114.0,35.0,0.8900675024108003,0.9634655532359081,0.92531328320802,0.9393816110659072,1.6082342267036438,0.8579
5,920.0,1362.0,96.0,38.0,0.905511811023622,0.9603340292275574,0.9321175278622087,0.9445364238410596,1.6045885682106018,0.86
6,918.0,758.0,69.0,40.0,0.9300911854103343,0.9582463465553236,0.9439588688946016,0.9389355742296919,1.547960114479065,0.9202
7,921.0,648.0,70.0,37.0,0.929364278506559,0.9613778705636743,0.9451000513083632,0.9361575178997613,1.5348443031311034,0.9315
8,931.0,596.0,79.0,27.0,0.9217821782178218,0.9718162839248434,0.9461382113821138,0.9350887936313533,1.5282827377319337,0.9377
9,929.0,534.0,74.0,29.0,0.9262213359920239,0.9697286012526096,0.947475777664457,0.934227330779055,1.5215716242790223,0.9437
10,928.0,472.0,58.0,30.0,0.9411764705882353,0.9686847599164927,0.9547325102880658,0.9408602150537635,1.5162480831146241,0.9498
11,928.0,444.0,52.0,30.0,0.9469387755102041,0.9686847599164927,0.957688338493292,0.9436038514442916,1.5135989427566527,0.9526
12,930.0,423.0,46.0,28.0,0.9528688524590164,0.9707724425887265,0.9617373319544984,0.9481429572529783,1.5111607670783997,0.9549
13,926.0,412.0,43.0,32.0,0.95562435500516,0.9665970772442589,0.9610793980280229,0.9469214437367304,1.5093366742134093,0.9556
14,924.0,398.0,40.0,34.0,0.9585062240663901,0.964509394572025,0.9614984391259105,0.9469914040114613,1.507423996925354,0.9568
15,924.0,371.0,37.0,34.0,0.9614984391259105,0.964509394572025,0.9630015633142261,0.9480234260614934,1.5049533247947693,0.9595
16,926.0,361.0,34.0,32.0,0.9645833333333333,0.9665970772442589,0.9655891553701773,0.9512195121951219,1.5027132868766784,0.9607
17,926.0,337.0,31.0,32.0,0.96760710553814,0.9665970772442589,0.9671018276762402,0.9524886877828054,1.5007978439331056,0.9631
18,931.0,325.0,30.0,27.0,0.9687825182101977,0.9718162839248434,0.9702970297029703,0.9565879664889566,1.499471867084503,0.9648
19,932.0,321.0,30.0,26.0,0.9688149688149689,0.9728601252609603,0.9708333333333333,0.9572192513368984,1.4985414028167725,0.9653
20,933.0,324.0,30.0,25.0,0.9688473520249221,0.9739039665970772,0.9713690786048932,0.958079268292683,1.4982447266578673,0.9651
