epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,4.0,7983.0,236.0,970.0,0.016666666666666666,0.004106776180698152,0.0065897858319604605,0.8688132274556728,2.302873229980469,0.1047
1,0.0,1599.0,0.0,974.0,,,,0.6214535561601243,1.7334686160087585,0.7427
2,836.0,878.0,151.0,138.0,0.8470111448834853,0.8583162217659137,0.8526262111167772,0.855716425361957,1.5753292560577392,0.8984
3,809.0,714.0,94.0,165.0,0.8959025470653378,0.8305954825462012,0.862013851891316,0.8546576879910214,1.5566195249557495,0.9121
4,833.0,630.0,82.0,141.0,0.9103825136612022,0.8552361396303901,0.8819481206987824,0.8677342823250297,1.5452124238014222,0.9229
5,832.0,584.0,62.0,142.0,0.930648769574944,0.8542094455852156,0.8907922912205566,0.8740740740740741,1.5380414605140686,0.9274
6,850.0,536.0,55.0,124.0,0.9392265193370166,0.8726899383983573,0.9047365620010644,0.8856230031948882,1.5308356761932373,0.934
7,877.0,490.0,51.0,97.0,0.9450431034482759,0.9004106776180698,0.9221871713985278,0.9023102310231023,1.5238525509834289,0.9413
8,885.0,455.0,47.0,89.0,0.9495708154506438,0.9086242299794661,0.9286463798530954,0.907859078590786,1.5189058303833007,0.9456
9,895.0,431.0,41.0,79.0,0.9561965811965812,0.9188911704312115,0.9371727748691101,0.91701244813278,1.515614914894104,0.949
10,899.0,407.0,34.0,75.0,0.9635584137191854,0.9229979466119097,0.9428421604614579,0.9229681978798586,1.5127373814582825,0.9518
11,899.0,378.0,32.0,75.0,0.9656283566058003,0.9229979466119097,0.9438320209973753,0.9226878612716763,1.5097552299499513,0.9547
12,903.0,351.0,31.0,71.0,0.9668094218415417,0.9271047227926078,0.9465408805031446,0.9247787610619469,1.5071222186088562,0.9578
13,905.0,332.0,32.0,69.0,0.9658484525080042,0.9291581108829569,0.9471480900052329,0.9245142002989537,1.505010688304901,0.9599
14,903.0,320.0,30.0,71.0,0.9678456591639871,0.9271047227926078,0.9470372312532773,0.9237160120845922,1.5037551283836366,0.9609
15,902.0,310.0,26.0,72.0,0.9719827586206896,0.9260780287474333,0.9484752891692955,0.9251908396946565,1.502679717540741,0.9618
16,905.0,294.0,26.0,69.0,0.9720730397422127,0.9291581108829569,0.9501312335958005,0.9265842349304482,1.5010524272918702,0.9637
17,912.0,286.0,27.0,62.0,0.9712460063897763,0.9363449691991786,0.9534762153685311,0.9308469308469308,1.4992037415504456,0.9652
18,915.0,273.0,25.0,59.0,0.973404255319149,0.9394250513347022,0.9561128526645768,0.9339622641509434,1.497321116924286,0.9668
19,920.0,263.0,24.0,54.0,0.9745762711864406,0.944558521560575,0.9593326381647549,0.9381443298969072,1.4956064462661742,0.9683
20,921.0,259.0,28.0,53.0,0.9704952581664911,0.9455852156057495,0.9578783151326054,0.9357652656621729,1.4945645809173584,0.9688
