epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,7943.0,7.0,1010.0,,,,0.8864955357142857,2.302873229980469,0.1047
1,947.0,2510.0,935.0,63.0,0.5031880977683315,0.9376237623762376,0.6549100968188105,0.7759820426487093,1.7334686160087585,0.7427
2,911.0,917.0,123.0,99.0,0.8810444874274661,0.901980198019802,0.891389432485323,0.8917073170731707,1.5753292560577392,0.8984
3,869.0,738.0,54.0,141.0,0.9414951245937161,0.8603960396039604,0.8991205380237972,0.8917869034406215,1.5566195249557495,0.9121
4,905.0,666.0,61.0,105.0,0.9368530020703933,0.8960396039603961,0.9159919028340081,0.9044329303396661,1.5452124238014222,0.9229
5,923.0,639.0,69.0,87.0,0.9304435483870968,0.9138613861386139,0.922077922077922,0.9091967403958091,1.5380414605140686,0.9274
6,929.0,579.0,65.0,81.0,0.9346076458752515,0.9198019801980198,0.9271457085828343,0.9117291414752116,1.5308356761932373,0.934
7,944.0,521.0,63.0,66.0,0.9374379344587885,0.9346534653465347,0.9360436291522063,0.9190715181932246,1.5238525509834289,0.9413
8,954.0,488.0,59.0,56.0,0.9417571569595261,0.9445544554455445,0.9431537320810676,0.9261400128452152,1.5189058303833007,0.9456
9,973.0,473.0,83.0,37.0,0.9214015151515151,0.9633663366336633,0.9419167473378509,0.9233716475095786,1.515614914894104,0.949
10,977.0,449.0,76.0,33.0,0.9278252611585945,0.9673267326732673,0.9471643238002908,0.9289902280130293,1.5127373814582825,0.9518
11,977.0,420.0,62.0,33.0,0.9403272377285852,0.9673267326732673,0.9536359199609565,0.9363270777479893,1.5097552299499513,0.9547
12,979.0,391.0,58.0,31.0,0.944069431051109,0.9693069306930693,0.9565217391304348,0.9389993145990404,1.5071222186088562,0.9578
13,983.0,374.0,55.0,27.0,0.9470134874759152,0.9732673267326732,0.9599609374999999,0.9430159833217512,1.505010688304901,0.9599
14,984.0,365.0,54.0,26.0,0.9479768786127167,0.9742574257425742,0.9609374999999999,0.9440167949615116,1.5037551283836366,0.9609
15,984.0,356.0,53.0,26.0,0.9488910318225651,0.9742574257425742,0.9614069369809477,0.9443269908386187,1.502679717540741,0.9618
16,986.0,339.0,54.0,24.0,0.948076923076923,0.9762376237623762,0.9619512195121952,0.9444048467569494,1.5010524272918702,0.9637
17,990.0,328.0,49.0,20.0,0.9528392685274302,0.9801980198019802,0.9663250366032211,0.9502523431867339,1.4992037415504456,0.9652
18,988.0,310.0,46.0,22.0,0.9555125725338491,0.9782178217821782,0.9667318982387476,0.9502196193265008,1.497321116924286,0.9668
19,991.0,298.0,46.0,19.0,0.9556412729026037,0.9811881188118812,0.9682462139716659,0.9519940915805022,1.4956064462661742,0.9683
20,991.0,293.0,46.0,19.0,0.9556412729026037,0.9811881188118812,0.9682462139716659,0.9518161601186064,1.4945645809173584,0.9688
