epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,776.0,8701.0,5803.0,252.0,0.11795105639154886,0.754863813229572,0.20402261075325356,0.6101596703579707,2.302873229980469,0.1047
1,872.0,2417.0,130.0,156.0,0.8702594810379242,0.8482490272373541,0.8591133004926108,0.92,1.7334686160087585,0.7427
2,918.0,906.0,69.0,110.0,0.9300911854103343,0.8929961089494164,0.911166253101737,0.91063404892661,1.5753292560577392,0.8984
3,936.0,787.0,49.0,92.0,0.950253807106599,0.9105058365758755,0.9299552906110283,0.9243562231759657,1.5566195249557495,0.9121
4,947.0,690.0,50.0,81.0,0.9498495486459378,0.9212062256809338,0.9353086419753086,0.9259049773755657,1.5452124238014222,0.9229
5,957.0,655.0,52.0,71.0,0.9484638255698712,0.9309338521400778,0.9396170839469808,0.9291066282420749,1.5380414605140686,0.9274
6,961.0,593.0,47.0,67.0,0.9533730158730159,0.9348249027237354,0.944007858546169,0.9316546762589928,1.5308356761932373,0.934
7,966.0,525.0,51.0,62.0,0.9498525073746312,0.9396887159533074,0.9447432762836185,0.9295511221945137,1.5238525509834289,0.9413
8,967.0,483.0,50.0,61.0,0.9508357915437562,0.9406614785992218,0.945721271393643,0.928891736066624,1.5189058303833007,0.9456
9,971.0,453.0,57.0,57.0,0.9445525291828794,0.9445525291828794,0.9445525291828794,0.9258777633289987,1.515614914894104,0.949
10,974.0,428.0,51.0,54.0,0.9502439024390243,0.9474708171206225,0.9488553336580613,0.9303251493032515,1.5127373814582825,0.9518
11,978.0,403.0,45.0,50.0,0.9560117302052786,0.9513618677042801,0.953681131155534,0.9356368563685636,1.5097552299499513,0.9547
12,984.0,378.0,45.0,44.0,0.956268221574344,0.9571984435797666,0.9567331064657268,0.9386629910406616,1.5071222186088562,0.9578
13,986.0,359.0,49.0,42.0,0.9526570048309179,0.9591439688715954,0.9558894813378576,0.9366295264623955,1.505010688304901,0.9599
14,991.0,354.0,52.0,37.0,0.950143815915628,0.9640077821011673,0.95702559150169,0.9379358437935844,1.5037551283836366,0.9609
15,997.0,351.0,55.0,31.0,0.9477186311787072,0.9698443579766537,0.9586538461538462,0.9400278940027894,1.502679717540741,0.9618
16,1000.0,335.0,50.0,28.0,0.9523809523809523,0.9727626459143969,0.9624639076034649,0.9447983014861996,1.5010524272918702,0.9637
17,997.0,317.0,46.0,31.0,0.9558964525407478,0.9698443579766537,0.9628198937711251,0.9446441409058232,1.4992037415504456,0.9652
18,999.0,303.0,45.0,29.0,0.9568965517241379,0.9717898832684825,0.9642857142857142,0.9462209302325582,1.497321116924286,0.9668
19,1000.0,289.0,46.0,28.0,0.9560229445506692,0.9727626459143969,0.9643201542912245,0.9457079970652972,1.4956064462661742,0.9683
20,999.0,283.0,44.0,29.0,0.9578139980824545,0.9717898832684825,0.9647513278609368,0.9461254612546125,1.4945645809173584,0.9688
