epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,225.0,8286.0,1937.0,667.0,0.10407030527289547,0.2522421524663677,0.14734774066797646,0.7657219973009447,2.302873229980469,0.1047
1,0.0,1681.0,0.0,892.0,,,,0.653322969296541,1.7334686160087585,0.7427
2,687.0,811.0,146.0,205.0,0.8247298919567827,0.7701793721973094,0.7965217391304348,0.8101676581936181,1.5753292560577392,0.8984
3,798.0,785.0,245.0,94.0,0.7651006711409396,0.8946188340807175,0.8248062015503876,0.823621227887617,1.5566195249557495,0.9121
4,818.0,697.0,203.0,74.0,0.801175318315377,0.9170403587443946,0.8552012545739676,0.8454241071428571,1.5452124238014222,0.9229
5,824.0,658.0,174.0,68.0,0.8256513026052105,0.9237668161434978,0.871957671957672,0.8596287703016241,1.5380414605140686,0.9274
6,834.0,602.0,139.0,58.0,0.8571428571428571,0.9349775784753364,0.8943699731903486,0.8793631353337416,1.5308356761932373,0.934
7,834.0,529.0,92.0,58.0,0.9006479481641468,0.9349775784753364,0.9174917491749175,0.9008592200925314,1.5238525509834289,0.9413
8,837.0,489.0,75.0,55.0,0.9177631578947368,0.9383408071748879,0.9279379157427937,0.9107142857142857,1.5189058303833007,0.9456
9,827.0,445.0,44.0,65.0,0.9494833524684271,0.9271300448430493,0.9381735677821894,0.9210716871832005,1.515614914894104,0.949
10,834.0,424.0,46.0,58.0,0.9477272727272728,0.9349775784753364,0.9413092550790068,0.9236417033773862,1.5127373814582825,0.9518
11,848.0,409.0,56.0,44.0,0.9380530973451328,0.9506726457399103,0.9443207126948775,0.9263080324244657,1.5097552299499513,0.9547
12,853.0,383.0,51.0,39.0,0.9435840707964602,0.9562780269058296,0.9498886414253898,0.9321266968325792,1.5071222186088562,0.9578
13,857.0,366.0,50.0,35.0,0.9448732083792724,0.9607623318385651,0.9527515286270151,0.9350152905198776,1.505010688304901,0.9599
14,862.0,361.0,57.0,30.0,0.9379760609357998,0.9663677130044843,0.9519602429596907,0.933587786259542,1.5037551283836366,0.9609
15,865.0,355.0,58.0,27.0,0.9371614301191766,0.9697309417040358,0.953168044077135,0.9348659003831418,1.502679717540741,0.9618
16,867.0,338.0,51.0,25.0,0.9444444444444444,0.9719730941704036,0.958011049723757,0.9406713505074161,1.5010524272918702,0.9637
17,867.0,323.0,45.0,25.0,0.9506578947368421,0.9719730941704036,0.9611973392461198,0.9444444444444444,1.4992037415504456,0.9652
18,869.0,309.0,46.0,23.0,0.9497267759562842,0.9742152466367713,0.9618151632540122,0.9446672012830793,1.497321116924286,0.9668
19,868.0,293.0,38.0,24.0,0.9580573951434879,0.9730941704035875,0.9655172413793104,0.9493049877350777,1.4956064462661742,0.9683
20,867.0,287.0,36.0,25.0,0.9601328903654485,0.9719730941704036,0.966016713091922,0.9497942386831276,1.4945645809173584,0.9688
