epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,8223.0,0.0,982.0,,,,0.8933188484519283,2.3027910470962523,0.0795
1,0.0,1695.0,0.0,982.0,,,,0.6331714605902129,1.7523327589035034,0.7323
2,897.0,951.0,111.0,85.0,0.8898809523809523,0.9134419551934827,0.9015075376884422,0.9041095890410958,1.5799344778060913,0.8964
3,915.0,789.0,108.0,67.0,0.8944281524926686,0.9317718940936863,0.912718204488778,0.9068653539116551,1.553576123714447,0.9144
4,935.0,673.0,107.0,47.0,0.8973128598848369,0.9521384928716904,0.9239130434782609,0.9125993189557321,1.5409861087799073,0.928
5,920.0,634.0,77.0,62.0,0.9227683049147443,0.9368635437881874,0.9297625063163213,0.9178972238629651,1.5357990026474,0.9304
6,937.0,553.0,73.0,45.0,0.9277227722772278,0.9541751527494908,0.9407630522088353,0.9266169154228856,1.527139127254486,0.9402
7,947.0,539.0,87.0,35.0,0.9158607350096711,0.9643584521384929,0.939484126984127,0.9241293532338308,1.5226776003837585,0.9426
8,927.0,479.0,49.0,55.0,0.9497950819672131,0.9439918533604889,0.9468845760980592,0.9311258278145695,1.5180044531822205,0.9466
9,939.0,447.0,65.0,43.0,0.9352589641434262,0.9562118126272913,0.945619335347432,0.927710843373494,1.513584053516388,0.951
10,944.0,415.0,52.0,38.0,0.9477911646586346,0.9613034623217923,0.9544994944388272,0.937888198757764,1.5093934893608094,0.9547
11,931.0,398.0,42.0,51.0,0.9568345323741008,0.9480651731160896,0.9524296675191816,0.9345991561181435,1.509242796897888,0.9551
12,921.0,363.0,37.0,61.0,0.9613778705636743,0.9378818737270875,0.9494845360824743,0.9290882778581766,1.506362998485565,0.9576
13,947.0,349.0,45.0,35.0,0.9546370967741935,0.9643584521384929,0.9594731509625126,0.9418604651162791,1.5032819151878356,0.9616
14,946.0,330.0,39.0,36.0,0.9604060913705583,0.9633401221995926,0.961870869344179,0.9444855662472242,1.499904453754425,0.9634
15,938.0,312.0,25.0,44.0,0.9740394600207685,0.955193482688391,0.9645244215938303,0.9476876421531463,1.4988312005996705,0.9644
16,951.0,308.0,30.0,31.0,0.9694189602446484,0.9684317718940937,0.9689251146204788,0.9537878787878787,1.4984957098960876,0.9661
17,953.0,298.0,32.0,29.0,0.9675126903553299,0.9704684317718941,0.9689883070665989,0.9535060975609756,1.4954294562339783,0.9673
18,949.0,285.0,29.0,33.0,0.9703476482617587,0.9663951120162932,0.9683673469387756,0.9521604938271605,1.4949475407600403,0.9682
19,957.0,284.0,37.0,25.0,0.9627766599597586,0.9745417515274949,0.9686234817813765,0.9524174980813507,1.493462908267975,0.9691
20,948.0,268.0,19.0,34.0,0.9803516028955532,0.9653767820773931,0.9728065674704977,0.9582348305752562,1.4933165907859802,0.9698
