epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,8070.0,0.0,1135.0,,,,0.8766974470396524,2.3027910470962523,0.0795
1,1112.0,2654.0,67.0,23.0,0.9431721798134012,0.9797356828193833,0.9611063094209162,0.9766597510373444,1.7523327589035034,0.7323
2,1107.0,1008.0,39.0,28.0,0.9659685863874345,0.9753303964757709,0.9706269180184129,0.9692942254812099,1.5799344778060913,0.8964
3,1111.0,832.0,35.0,24.0,0.9694589877835951,0.9788546255506608,0.9741341516878561,0.9705294705294706,1.553576123714447,0.9144
4,1112.0,697.0,29.0,23.0,0.9745836985100789,0.9797356828193833,0.9771528998242531,0.9720580333154218,1.5409861087799073,0.928
5,1104.0,665.0,15.0,31.0,0.9865951742627346,0.9726872246696036,0.9795918367346939,0.9746556473829201,1.5357990026474,0.9304
6,1110.0,573.0,25.0,25.0,0.9779735682819384,0.9779735682819384,0.9779735682819384,0.9711482977495672,1.527139127254486,0.9402
7,1112.0,551.0,27.0,23.0,0.9762949956101844,0.9797356828193833,0.9780123131046614,0.9708114419147694,1.5226776003837585,0.9426
8,1112.0,511.0,23.0,23.0,0.9797356828193833,0.9797356828193833,0.9797356828193833,0.9724385859796285,1.5180044531822205,0.9466
9,1111.0,466.0,23.0,24.0,0.9797178130511464,0.9788546255506608,0.9792860290877039,0.9710591133004927,1.513584053516388,0.951
10,1117.0,435.0,26.0,18.0,0.9772528433945756,0.9841409691629956,0.9806848112379281,0.9724310776942355,1.5093934893608094,0.9547
11,1108.0,422.0,17.0,27.0,0.9848888888888889,0.9762114537444934,0.9805309734513274,0.9720457433290979,1.509242796897888,0.9551
12,1114.0,403.0,17.0,21.0,0.9849690539345711,0.9814977973568282,0.9832303618711387,0.9755627009646303,1.506362998485565,0.9576
13,1113.0,362.0,20.0,22.0,0.9823477493380406,0.9806167400881057,0.9814814814814815,0.972313777191826,1.5032819151878356,0.9616
14,1119.0,350.0,25.0,16.0,0.9781468531468531,0.9859030837004406,0.9820096533567354,0.9728476821192052,1.499904453754425,0.9634
15,1113.0,334.0,18.0,22.0,0.9840848806366048,0.9806167400881057,0.9823477493380406,0.9731002017484869,1.4988312005996705,0.9644
16,1119.0,323.0,26.0,16.0,0.977292576419214,0.9859030837004406,0.9815789473684211,0.9716981132075472,1.4984957098960876,0.9661
17,1120.0,312.0,26.0,15.0,0.9773123909249564,0.986784140969163,0.9820254274441035,0.9721656483367278,1.4954294562339783,0.9673
18,1120.0,303.0,22.0,15.0,0.9807355516637478,0.986784140969163,0.9837505489679402,0.9746575342465753,1.4949475407600403,0.9682
19,1118.0,292.0,20.0,17.0,0.9824253075571178,0.9850220264317181,0.9837219533655962,0.9744298548721493,1.493462908267975,0.9691
20,1116.0,283.0,19.0,19.0,0.9832599118942731,0.9832599118942731,0.9832599118942731,0.9735560194850382,1.4933165907859802,0.9698
