epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,8173.0,27.0,1032.0,,,,0.8852902946273831,2.3027910470962523,0.0795
1,898.0,2543.0,106.0,134.0,0.8944223107569721,0.8701550387596899,0.882121807465619,0.93480032599837,1.7523327589035034,0.7323
2,895.0,899.0,76.0,137.0,0.92173017507724,0.8672480620155039,0.8936595107338992,0.8938714499252616,1.5799344778060913,0.8964
3,899.0,723.0,62.0,133.0,0.9354838709677419,0.8711240310077519,0.9021575514300049,0.8926802421574023,1.553576123714447,0.9144
4,943.0,631.0,82.0,89.0,0.92,0.9137596899224806,0.9168692270296548,0.9020057306590258,1.5409861087799073,0.928
5,919.0,583.0,53.0,113.0,0.9454732510288066,0.8905038759689923,0.9171656686626747,0.9004796163069544,1.5357990026474,0.9304
6,947.0,513.0,58.0,85.0,0.9422885572139303,0.9176356589147286,0.9297987236131566,0.9107922645040549,1.527139127254486,0.9402
7,946.0,488.0,54.0,86.0,0.946,0.9166666666666666,0.9311023622047244,0.9110546378653113,1.5226776003837585,0.9426
8,980.0,482.0,82.0,52.0,0.9227871939736346,0.9496124031007752,0.936007640878701,0.9160401002506265,1.5180044531822205,0.9466
9,958.0,416.0,40.0,74.0,0.9599198396793587,0.9282945736434108,0.9438423645320196,0.9233870967741935,1.513584053516388,0.951
10,974.0,395.0,54.0,58.0,0.9474708171206225,0.9437984496124031,0.945631067961165,0.924375422012154,1.5093934893608094,0.9547
11,982.0,399.0,54.0,50.0,0.9478764478764479,0.9515503875968992,0.9497098646034816,0.92996632996633,1.509242796897888,0.9551
12,982.0,374.0,45.0,50.0,0.9561830574488802,0.9515503875968992,0.953861097620204,0.9345279117849759,1.506362998485565,0.9576
13,984.0,336.0,35.0,48.0,0.9656526005888125,0.9534883720930233,0.9595319356411507,0.9408410548823949,1.5032819151878356,0.9616
14,995.0,329.0,46.0,37.0,0.9558117195004803,0.9641472868217055,0.9599614085865894,0.9410092395167022,1.499904453754425,0.9634
15,1002.0,326.0,55.0,30.0,0.9479659413434248,0.9709302325581395,0.9593106749640976,0.9398443029016278,1.4988312005996705,0.9644
16,1003.0,310.0,47.0,29.0,0.9552380952380952,0.9718992248062015,0.9634966378482228,0.9452843772498201,1.4984957098960876,0.9661
17,988.0,283.0,29.0,44.0,0.9714847590953786,0.9573643410852714,0.9643728648121035,0.9456845238095238,1.4954294562339783,0.9673
18,999.0,285.0,35.0,33.0,0.9661508704061895,0.9680232558139535,0.9670861568247823,0.9497041420118343,1.4949475407600403,0.9682
19,996.0,273.0,29.0,36.0,0.9717073170731707,0.9651162790697675,0.9684005833738454,0.9512743628185907,1.493462908267975,0.9691
20,997.0,267.0,33.0,35.0,0.9679611650485437,0.9660852713178295,0.9670223084384093,0.948948948948949,1.4933165907859802,0.9698
