epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,8195.0,1.0,1010.0,,,,0.8901803171844449,2.3027910470962523,0.0795
1,853.0,2520.0,277.0,157.0,0.7548672566371681,0.8445544554455445,0.7971962616822429,0.8859994746519569,1.7523327589035034,0.7323
2,854.0,880.0,67.0,156.0,0.9272529858849077,0.8455445544554455,0.8845157949249094,0.8860500766479305,1.5799344778060913,0.8964
3,908.0,754.0,74.0,102.0,0.924643584521385,0.899009900990099,0.9116465863453815,0.9042437431991295,1.553576123714447,0.9144
4,917.0,627.0,65.0,93.0,0.9338085539714868,0.907920792079208,0.9206827309236948,0.9071680376028202,1.5409861087799073,0.928
5,903.0,589.0,47.0,107.0,0.9505263157894737,0.8940594059405941,0.9214285714285715,0.9064398541919806,1.5357990026474,0.9304
6,966.0,554.0,109.0,44.0,0.8986046511627906,0.9564356435643564,0.9266187050359712,0.9085475194261805,1.527139127254486,0.9402
7,938.0,502.0,52.0,72.0,0.9474747474747475,0.9287128712871288,0.938,0.9207161125319693,1.5226776003837585,0.9426
8,918.0,442.0,27.0,92.0,0.9714285714285714,0.9089108910891089,0.9391304347826087,0.9195402298850575,1.5180044531822205,0.9466
9,944.0,424.0,36.0,66.0,0.963265306122449,0.9346534653465347,0.9487437185929649,0.9306122448979591,1.513584053516388,0.951
10,962.0,405.0,57.0,48.0,0.9440628066732091,0.9524752475247524,0.9482503696402168,0.9286684782608695,1.5093934893608094,0.9547
11,957.0,396.0,39.0,53.0,0.9608433734939759,0.9475247524752475,0.9541375872382851,0.9363321799307959,1.509242796897888,0.9551
12,970.0,384.0,48.0,40.0,0.9528487229862476,0.9603960396039604,0.9566074950690334,0.9389736477115118,1.506362998485565,0.9576
13,969.0,343.0,33.0,41.0,0.9670658682634731,0.9594059405940594,0.963220675944334,0.9466089466089466,1.5032819151878356,0.9616
14,975.0,331.0,47.0,35.0,0.9540117416829745,0.9653465346534653,0.9596456692913387,0.9409221902017291,1.499904453754425,0.9634
15,974.0,320.0,37.0,36.0,0.963402571711177,0.9643564356435643,0.9638792676892628,0.9465983906364301,1.4988312005996705,0.9644
16,986.0,315.0,51.0,24.0,0.9508196721311475,0.9762376237623762,0.9633610161211529,0.9454941860465116,1.4984957098960876,0.9661
17,978.0,295.0,30.0,32.0,0.9702380952380952,0.9683168316831683,0.9692765113974231,0.9535580524344569,1.4954294562339783,0.9673
18,978.0,286.0,33.0,32.0,0.9673590504451038,0.9683168316831683,0.9678377041068777,0.9510910458991723,1.4949475407600403,0.9682
19,980.0,279.0,31.0,30.0,0.9693372898120672,0.9702970297029703,0.9698169223156854,0.9537878787878787,1.493462908267975,0.9691
20,986.0,278.0,39.0,24.0,0.9619512195121951,0.9762376237623762,0.969041769041769,0.9525244913338358,1.4933165907859802,0.9698
