epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,7544.0,0.0,982.0,,,,0.8848228946751114,2.3019803524017335,0.1474
1,877.0,2391.0,301.0,105.0,0.7444821731748726,0.8930753564154786,0.8120370370370371,0.889493739793141,1.7100303053855896,0.7504
2,628.0,1908.0,82.0,354.0,0.8845070422535212,0.639511201629328,0.7423167848699763,0.8532974427994616,1.6866251826286316,0.7738
3,937.0,3116.0,1221.0,45.0,0.4341983317886932,0.9541751527494908,0.5968152866242038,0.7619853355893965,1.7769877195358277,0.6839
4,694.0,2368.0,218.0,288.0,0.7609649122807017,0.7067209775967414,0.7328405491024287,0.8581838565022422,1.7263894081115723,0.7344
5,897.0,3255.0,1033.0,85.0,0.4647668393782383,0.9134419551934827,0.6160714285714286,0.7878557874762808,1.7951493859291077,0.666
6,820.0,2852.0,817.0,162.0,0.5009163103237629,0.835030549898167,0.6261932035127912,0.7895076327671469,1.7624924302101135,0.6986
7,863.0,3533.0,849.0,119.0,0.5040887850467289,0.8788187372708758,0.6406829992576095,0.819537658463833,1.826297640800476,0.6348
8,605.0,3062.0,297.0,377.0,0.6707317073170732,0.6160896130346232,0.6422505307855626,0.8447362358903479,1.8049437761306764,0.6561
9,765.0,2521.0,432.0,217.0,0.6390977443609023,0.7790224032586558,0.7021569527306104,0.8350698856416773,1.734932792186737,0.7262
10,885.0,3034.0,984.0,97.0,0.47351524879614765,0.9012219959266803,0.620834794808839,0.7838,1.774295949935913,0.6869
11,541.0,3064.0,143.0,441.0,0.7909356725146199,0.5509164969450102,0.6494597839135655,0.8605872523275244,1.8116377115249633,0.6495
12,683.0,3045.0,566.0,299.0,0.5468374699759808,0.6955193482688391,0.6122814881219184,0.8116699325059874,1.7955233335494996,0.6656
13,817.0,3815.0,693.0,165.0,0.5410596026490067,0.8319755600814664,0.6556982343499198,0.8437158469945355,1.859216821193695,0.602
14,938.0,3644.0,1386.0,44.0,0.4036144578313253,0.955193482688391,0.5674531155474893,0.762142381902861,1.8299262285232545,0.6312
15,965.0,3840.0,2373.0,17.0,0.2890952666267226,0.9826883910386965,0.44675925925925924,0.6678248783877693,1.8468256950378419,0.6143
16,866.0,4086.0,1046.0,116.0,0.45292887029288703,0.8818737270875764,0.598479612992398,0.8099443899247628,1.881330132484436,0.5798
17,968.0,3596.0,2095.0,14.0,0.31603003591250406,0.9857433808553971,0.4786155747836836,0.6839502472650981,1.8221954464912415,0.639
18,838.0,3616.0,805.0,144.0,0.5100426049908704,0.8533604887983707,0.6384761904761904,0.824356838793263,1.8371796369552613,0.624
19,909.0,3760.0,1259.0,73.0,0.41928044280442806,0.9256619144602851,0.5771428571428571,0.778036993834361,1.8444077968597412,0.6167
20,787.0,3583.0,627.0,195.0,0.5565770862800565,0.8014256619144603,0.6569282136894824,0.8416795069337443,1.8389852643013,0.6222
