epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,0.0,7498.0,0.0,1028.0,,,,0.8794276331222144,2.3019803524017335,0.1474
1,882.0,2350.0,278.0,146.0,0.7603448275862069,0.857976653696498,0.8062157221206582,0.8840262582056893,1.7100303053855896,0.7504
2,727.0,1961.0,80.0,301.0,0.9008674101610905,0.7071984435797666,0.7923705722070845,0.8758553274682307,1.6866251826286316,0.7738
3,897.0,3030.0,476.0,131.0,0.6533139111434815,0.872568093385214,0.7471886713869222,0.8661226290251434,1.7769877195358277,0.6839
4,793.0,2421.0,82.0,235.0,0.9062857142857143,0.7714007782101168,0.8334209143457698,0.9102237326536392,1.7263894081115723,0.7344
5,850.0,3162.0,178.0,178.0,0.8268482490272373,0.8268482490272373,0.8268482490272373,0.9184981684981685,1.7951493859291077,0.666
6,857.0,2843.0,240.0,171.0,0.7812215132178669,0.8336575875486382,0.8065882352941177,0.9000243249817562,1.7624924302101135,0.6986
7,571.0,3195.0,35.0,457.0,0.9422442244224423,0.5554474708171206,0.6988984088127296,0.8844527947393143,1.826297640800476,0.6348
8,888.0,3299.0,319.0,140.0,0.7357083678541839,0.8638132295719845,0.7946308724832215,0.9012053379250968,1.8049437761306764,0.6561
9,919.0,2629.0,548.0,109.0,0.6264485344239945,0.8939688715953308,0.7366733466933867,0.8437574316290131,1.734932792186737,0.7262
10,887.0,2990.0,298.0,141.0,0.7485232067510549,0.8628404669260701,0.8016267510167193,0.8982854494902688,1.774295949935913,0.6869
11,910.0,3387.0,1007.0,118.0,0.4747000521648409,0.8852140077821011,0.6179966044142615,0.7925119881962376,1.8116377115249633,0.6495
12,864.0,3180.0,440.0,164.0,0.6625766871165644,0.8404669260700389,0.7409948542024014,0.8700516351118761,1.7955233335494996,0.6656
13,852.0,3804.0,662.0,176.0,0.5627476882430648,0.8287937743190662,0.6703383162863887,0.8474699672369858,1.859216821193695,0.602
14,877.0,3537.0,501.0,151.0,0.6364296081277213,0.853112840466926,0.7290108063175396,0.8712988551125148,1.8299262285232545,0.6312
15,811.0,3640.0,338.0,217.0,0.7058311575282855,0.7889105058365758,0.7450620119430409,0.8891330403515781,1.8468256950378419,0.6143
16,720.0,3894.0,201.0,308.0,0.7817589576547231,0.7003891050583657,0.7388404309902514,0.9006441538161234,1.881330132484436,0.5798
17,691.0,3273.0,69.0,337.0,0.9092105263157895,0.6721789883268483,0.772930648769575,0.9070938215102975,1.8221954464912415,0.639
18,855.0,3587.0,320.0,173.0,0.7276595744680852,0.8317120622568094,0.7762142532909669,0.9001013171225937,1.8371796369552613,0.624
19,824.0,3629.0,236.0,204.0,0.7773584905660378,0.8015564202334631,0.789272030651341,0.9100756182301246,1.8444077968597412,0.6167
20,744.0,3494.0,167.0,284.0,0.8166849615806806,0.7237354085603113,0.7674058793192368,0.9038174450842397,1.8389852643013,0.6222
