epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,651.0,8145.0,3614.0,381.0,0.1526377491207503,0.6308139534883721,0.24579950915612614,0.6876710186850129,2.3019803524017335,0.1474
1,700.0,2164.0,59.0,332.0,0.922266139657444,0.6782945736434108,0.7816862088218872,0.8798771121351766,1.7100303053855896,0.7504
2,670.0,1900.0,135.0,362.0,0.8322981366459627,0.6492248062015504,0.729450190528035,0.8379523964786436,1.6866251826286316,0.7738
3,877.0,3006.0,598.0,155.0,0.5945762711864406,0.8498062015503876,0.6996410051854807,0.8375754961173425,1.7769877195358277,0.6839
4,893.0,2517.0,676.0,139.0,0.5691523263224985,0.8653100775193798,0.6866589773164168,0.8071005917159764,1.7263894081115723,0.7344
5,644.0,2952.0,40.0,388.0,0.9415204678362573,0.624031007751938,0.7505827505827506,0.8936381709741551,1.7951493859291077,0.666
6,856.0,2838.0,295.0,176.0,0.7437011294526499,0.8294573643410853,0.7842418689876318,0.8869147659063625,1.7624924302101135,0.6986
7,777.0,3397.0,163.0,255.0,0.8265957446808511,0.752906976744186,0.7880324543610547,0.9089721254355401,1.826297640800476,0.6348
8,472.0,2879.0,28.0,560.0,0.944,0.4573643410852713,0.6161879895561357,0.8507235338918507,1.8049437761306764,0.6561
9,838.0,2544.0,171.0,194.0,0.8305252725470763,0.812015503875969,0.8211660950514454,0.9025887376567922,1.734932792186737,0.7262
10,790.0,2889.0,144.0,242.0,0.8458244111349036,0.7655038759689923,0.8036622583926755,0.9050430504305043,1.774295949935913,0.6869
11,862.0,3335.0,491.0,170.0,0.6371027346637103,0.8352713178294574,0.7228511530398323,0.8639357760395224,1.8116377115249633,0.6495
12,620.0,2932.0,130.0,412.0,0.8266666666666667,0.6007751937984496,0.6958473625140291,0.8676111382510991,1.7955233335494996,0.6656
13,581.0,3529.0,115.0,451.0,0.8347701149425287,0.562984496124031,0.6724537037037037,0.878956372968349,1.859216821193695,0.602
14,775.0,3431.0,296.0,257.0,0.7236227824463118,0.750968992248062,0.7370423204945317,0.8837991174616516,1.8299262285232545,0.6312
15,648.0,3473.0,96.0,384.0,0.8709677419354839,0.627906976744186,0.7297297297297297,0.8956748532927624,1.8468256950378419,0.6143
16,762.0,3932.0,143.0,270.0,0.8419889502762431,0.7383720930232558,0.7867836861125451,0.9191306050518896,1.881330132484436,0.5798
17,441.0,3019.0,28.0,591.0,0.9402985074626866,0.4273255813953488,0.5876082611592273,0.8482471193920078,1.8221954464912415,0.639
18,621.0,3349.0,105.0,411.0,0.8553719008264463,0.6017441860465116,0.7064846416382252,0.8849754792688364,1.8371796369552613,0.624
19,660.0,3461.0,169.0,372.0,0.7961399276236429,0.6395348837209303,0.7092960773777539,0.883955383955384,1.8444077968597412,0.6167
20,817.0,3563.0,795.0,215.0,0.5068238213399504,0.7916666666666666,0.6180030257186081,0.8126159554730983,1.8389852643013,0.6222
