epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,5.0,7669.0,131.0,1023.0,0.03676470588235294,0.0048638132295719845,0.008591065292096219,0.8692795650203897,2.3022969722747804,0.1308
1,847.0,1995.0,78.0,181.0,0.9156756756756756,0.8239299610894941,0.8673835125448027,0.9164785553047404,1.677387034893036,0.7824
2,892.0,2052.0,77.0,136.0,0.9205366357069144,0.867704280155642,0.8933400100150225,0.932530883750396,1.6789013743400574,0.7812
3,931.0,1173.0,117.0,97.0,0.8883587786259542,0.9056420233463035,0.896917148362235,0.907679033649698,1.587458562850952,0.873
4,970.0,1324.0,251.0,58.0,0.7944307944307945,0.943579766536965,0.8626056024899956,0.8812908182865924,1.5992927312850953,0.8618
5,863.0,1161.0,88.0,165.0,0.907465825446898,0.8394941634241245,0.8721576553815058,0.8888888888888888,1.5929574489593505,0.8674
6,907.0,1160.0,78.0,121.0,0.9208121827411168,0.882295719844358,0.9011425732737209,0.912180052956752,1.5890753388404846,0.8719
7,855.0,1178.0,54.0,173.0,0.9405940594059405,0.8317120622568094,0.8828084667010841,0.8995575221238938,1.5958874106407166,0.8649
8,874.0,1183.0,58.0,154.0,0.9377682403433476,0.8501945525291829,0.8918367346938775,0.9065667695019832,1.5946173429489137,0.8663
9,897.0,1381.0,151.0,131.0,0.8559160305343512,0.872568093385214,0.8641618497109828,0.88984375,1.611895501613617,0.8488
10,784.0,1341.0,45.0,244.0,0.9457177322074789,0.7626459143968871,0.8443726440495423,0.8802816901408451,1.6194698333740234,0.8415
11,860.0,1454.0,91.0,168.0,0.9043112513144059,0.8365758754863813,0.8691258211217787,0.899339292654489,1.6232002139091493,0.8378
12,963.0,1451.0,312.0,65.0,0.7552941176470588,0.9367704280155642,0.8363004776378637,0.8649229666786098,1.6124974489212036,0.8484
13,969.0,1576.0,342.0,59.0,0.7391304347826086,0.9426070038910506,0.8285592133390337,0.8638832315003394,1.6244839429855347,0.8365
14,910.0,1470.0,140.0,118.0,0.8666666666666667,0.8852140077821011,0.875842155919153,0.9021986353297953,1.619852888584137,0.8412
15,928.0,1455.0,148.0,100.0,0.862453531598513,0.9027237354085603,0.8821292775665399,0.9057392626377803,1.6164160132408143,0.8445
16,933.0,1293.0,154.0,95.0,0.858325666973321,0.9075875486381323,0.8822695035460992,0.8993939393939394,1.5997720599174499,0.8612
17,842.0,1166.0,57.0,186.0,0.9365962180200222,0.8190661478599222,0.873897249610794,0.8920479786761439,1.5962148904800415,0.8648
18,791.0,1245.0,55.0,237.0,0.9349881796690307,0.769455252918288,0.8441835645677694,0.8745704467353952,1.6094232439994811,0.8518
19,944.0,1723.0,228.0,84.0,0.8054607508532423,0.9182879377431906,0.8581818181818183,0.8952668680765358,1.6416523933410645,0.8193
20,927.0,1478.0,193.0,101.0,0.8276785714285714,0.9017509727626459,0.8631284916201117,0.8910707669507225,1.6190556764602662,0.8421
