epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,545.0,8279.0,3643.0,413.0,0.1301337153772684,0.5688935281837161,0.21181500194325692,0.6850931677018633,2.3022969722747804,0.1308
1,850.0,2068.0,70.0,108.0,0.9239130434782609,0.8872651356993737,0.9052183173588926,0.9425064599483204,1.677387034893036,0.7824
2,815.0,2045.0,91.0,143.0,0.8995584988962473,0.8507306889352818,0.8744635193133048,0.9243697478991597,1.6789013743400574,0.7812
3,884.0,1196.0,132.0,74.0,0.8700787401574803,0.9227557411273486,0.8956433637284701,0.9098862642169728,1.587458562850952,0.873
4,891.0,1315.0,184.0,67.0,0.8288372093023256,0.930062630480167,0.8765371372356124,0.8978428978428978,1.5992927312850953,0.8618
5,880.0,1248.0,102.0,78.0,0.8961303462321792,0.918580375782881,0.9072164948453608,0.9220103986135182,1.5929574489593505,0.8674
6,872.0,1195.0,105.0,86.0,0.8925281473899693,0.9102296450939458,0.9012919896640826,0.9154118689105403,1.5890753388404846,0.8719
7,904.0,1297.0,234.0,54.0,0.7943760984182777,0.9436325678496869,0.8625954198473282,0.8842908798714343,1.5958874106407166,0.8649
8,863.0,1242.0,70.0,95.0,0.92497320471597,0.9008350730688935,0.9127445795875199,0.9273127753303965,1.5946173429489137,0.8663
9,881.0,1435.0,134.0,77.0,0.8679802955665025,0.9196242171189979,0.8930562595032946,0.9165017807677087,1.611895501613617,0.8488
10,679.0,1306.0,63.0,279.0,0.9150943396226415,0.708768267223382,0.7988235294117646,0.8530296519123335,1.6194698333740234,0.8415
11,809.0,1473.0,78.0,149.0,0.9120631341600902,0.8444676409185804,0.8769647696476964,0.9095257074531686,1.6232002139091493,0.8378
12,888.0,1446.0,152.0,70.0,0.8538461538461538,0.9269311064718163,0.8888888888888888,0.9131455399061033,1.6124974489212036,0.8484
13,929.0,1606.0,449.0,29.0,0.6741654571843251,0.9697286012526096,0.7953767123287672,0.8413541320942582,1.6244839429855347,0.8365
14,929.0,1559.0,298.0,29.0,0.7571312143439283,0.9697286012526096,0.8503432494279175,0.8838365896980461,1.619852888584137,0.8412
15,915.0,1512.0,290.0,43.0,0.7593360995850622,0.9551148225469729,0.8460471567267684,0.8793478260869565,1.6164160132408143,0.8445
16,776.0,1206.0,39.0,182.0,0.9521472392638037,0.8100208768267223,0.8753525098702764,0.899682251475261,1.5997720599174499,0.8612
17,899.0,1293.0,123.0,59.0,0.8796477495107632,0.9384133611691023,0.9080808080808082,0.9233361415332771,1.5962148904800415,0.8648
18,920.0,1444.0,285.0,38.0,0.7634854771784232,0.9603340292275574,0.8506703652334721,0.8797915891328619,1.6094232439994811,0.8518
19,853.0,1702.0,76.0,105.0,0.9181916038751345,0.8903966597077244,0.9040805511393747,0.9338450292397661,1.6416523933410645,0.8193
20,903.0,1524.0,183.0,55.0,0.8314917127071824,0.94258872651357,0.8835616438356165,0.9106941838649155,1.6190556764602662,0.8421
