epoch,TP,TN,FP,FN,precision,recall,f1_score,accuracy,average_loss,overall_accuracy
0,660.0,8372.0,3695.0,320.0,0.1515499425947187,0.673469387755102,0.24742268041237112,0.6922664213995554,2.3022969722747804,0.1308
1,955.0,2151.0,296.0,25.0,0.7633892885691447,0.9744897959183674,0.8561183325862841,0.9063320688648964,1.677387034893036,0.7824
2,793.0,2001.0,20.0,187.0,0.97539975399754,0.8091836734693878,0.8845510317902957,0.931022992335888,1.6789013743400574,0.7812
3,915.0,1205.0,77.0,65.0,0.9223790322580645,0.9336734693877551,0.9279918864097363,0.9372236958443855,1.587458562850952,0.873
4,874.0,1276.0,50.0,106.0,0.9458874458874459,0.8918367346938776,0.9180672268907564,0.9323503902862099,1.5992927312850953,0.8618
5,903.0,1249.0,47.0,77.0,0.9505263157894737,0.9214285714285714,0.9357512953367876,0.945518453427065,1.5929574489593505,0.8674
6,872.0,1173.0,47.0,108.0,0.9488574537540805,0.889795918367347,0.918378093733544,0.9295454545454546,1.5890753388404846,0.8719
7,922.0,1293.0,71.0,58.0,0.9284994964753273,0.9408163265306122,0.9346173340091232,0.9449658703071673,1.5958874106407166,0.8649
8,948.0,1305.0,101.0,32.0,0.90371782650143,0.9673469387755103,0.9344504682109415,0.9442581726739313,1.5946173429489137,0.8663
9,820.0,1352.0,27.0,160.0,0.9681227863046045,0.8367346938775511,0.8976464148877943,0.920729122509538,1.611895501613617,0.8488
10,916.0,1521.0,64.0,64.0,0.9346938775510204,0.9346938775510204,0.9346938775510204,0.9500974658869396,1.6194698333740234,0.8415
11,937.0,1579.0,134.0,43.0,0.8748832866479925,0.9561224489795919,0.9137006338371526,0.9342740438173042,1.6232002139091493,0.8378
12,896.0,1432.0,52.0,84.0,0.9451476793248945,0.9142857142857143,0.9294605809128632,0.9448051948051948,1.6124974489212036,0.8484
13,880.0,1535.0,64.0,100.0,0.9322033898305084,0.8979591836734694,0.9147609147609148,0.9364094610314075,1.6244839429855347,0.8365
14,947.0,1555.0,211.0,33.0,0.8177892918825561,0.9663265306122449,0.8858746492048644,0.911143481427531,1.619852888584137,0.8412
15,852.0,1427.0,28.0,128.0,0.9681818181818181,0.8693877551020408,0.9161290322580645,0.9359342915811089,1.6164160132408143,0.8445
16,954.0,1362.0,174.0,26.0,0.8457446808510638,0.9734693877551021,0.905123339658444,0.9205087440381559,1.5997720599174499,0.8612
17,943.0,1315.0,144.0,37.0,0.8675252989880404,0.9622448979591837,0.9124334784712143,0.9257892578925789,1.5962148904800415,0.8648
18,928.0,1430.0,119.0,52.0,0.8863419293218721,0.9469387755102041,0.9156388751850025,0.9323843416370107,1.6094232439994811,0.8518
19,923.0,1750.0,165.0,57.0,0.8483455882352942,0.9418367346938775,0.8926499032882012,0.9233160621761658,1.6416523933410645,0.8193
20,918.0,1517.0,92.0,62.0,0.9089108910891089,0.936734693877551,0.9226130653266331,0.9405175743530321,1.6190556764602662,0.8421
